Ano,Municipio,TOTAL DE VITIMAS,IDADE,Total CVP,TOTAL DE ENVOLVIDOS,1º série_matrículas,2º série_matrículas,3º série_matrículas,4º série_matrículas,Anos finais_docentes,Anos finais_escolas,Anos iniciais_docentes,Anos iniciais_escolas,Creche_docentes,Creche_escolas,Creche_matrículas,Ensino fundamental_docentes,Ensino fundamental_escolas,Ensino fundamental_matrículas,Ensino infantil_docentes,Ensino infantil_escolas,Ensino infantil_matrículas,Ensino médio_docentes,Ensino médio_escolas,Ensino médio_matrículas,Estadual_docentes,Estadual_escolas,Estadual_matrículas,Federal_docentes,Federal_escolas,Federal_matrículas,Municipal_docentes,Municipal_escolas,Municipal_matrículas,Não seriada_matrículas,Privado_docentes,Privado_escolas,Privado_matrículas,Pré-escolar_docentes,Pré-escolar_escolas,Pré-escolar_matrículas,IDEB
2019,lagoa grande,5,27.0,71,88,328.0,297.0,250.0,0.0,87.0,7.0,83.0,18.0,38.0,4.0,378.0,166.0,21.0,4072.0,72.0,19.0,1115.0,52.0,3.0,1015.0,31.0,2.0,230.75,0.0,0.0,0.0,43.0,8.0,341.6363636363636,140.0,11.75,3.0,54.36363636363637,34.0,17.0,737.0,4.933333333333334
2019,lajedo,10,30.2,310,165,684.0,509.0,392.0,0.0,177.0,17.0,182.0,37.0,71.0,34.0,921.0,349.0,37.0,6630.0,140.0,36.0,2227.0,74.0,5.0,1585.0,0.0,0.0,471.3333333333333,0.0,0.0,0.0,99.25,25.75,668.2727272727273,0.0,27.75,4.5,119.78571428571429,71.0,33.0,1306.0,4.2
2019,limoeiro,18,34.5,230,318,1150.0,837.0,826.0,0.0,237.0,20.0,228.0,36.0,67.0,30.0,755.0,416.0,41.0,8300.0,154.0,36.0,2149.0,188.0,11.0,2842.0,26.5,2.0,355.3333333333333,0.0,0.0,0.0,76.25,15.75,493.90909090909093,29.0,74.5,13.5,332.85714285714283,97.0,35.0,1394.0,5.666666666666667
2019,macaparana,4,26.25,104,120,354.0,316.0,314.0,0.0,103.0,10.0,81.0,20.0,36.0,21.0,590.0,177.0,23.0,3495.0,74.0,23.0,1259.0,59.0,4.0,1016.0,16.0,2.0,171.88888888888889,0.0,0.0,0.0,46.0,14.5,326.6363636363636,32.0,11.25,3.0,57.27272727272727,38.0,23.0,669.0,4.933333333333334
2019,machados,5,39.2,33,38,178.0,80.0,109.0,0.0,39.0,4.0,40.0,11.0,8.0,11.0,164.0,67.0,12.0,1605.0,26.0,11.0,469.0,19.0,1.0,367.0,0.0,0.0,122.33333333333333,0.0,0.0,0.0,18.25,7.25,164.9090909090909,0.0,9.25,2.0,23.636363636363637,18.0,11.0,305.0,7.1
2019,manari,5,30.4,11,17,325.0,295.0,242.0,0.0,100.0,4.0,81.0,31.0,2.0,22.0,128.0,181.0,31.0,3343.0,28.0,31.0,644.0,27.0,1.0,905.0,0.0,0.0,226.25,0.0,0.0,0.0,52.25,22.0,362.45454545454544,43.0,0.0,0.0,0.0,26.0,31.0,516.0,3.9
2019,maraial,8,21.625,16,18,107.0,69.0,81.0,0.0,35.0,2.0,54.0,13.0,0.0,0.0,0.0,87.0,13.0,1623.0,11.0,13.0,245.0,14.0,1.0,257.0,0.0,0.0,85.66666666666667,0.0,0.0,0.0,33.333333333333336,9.333333333333334,186.8,0.0,0.0,0.0,0.0,11.0,13.0,245.0,4.6
2019,mirandiba,3,27.333333333333332,18,51,160.0,135.0,146.0,0.0,66.0,5.0,50.0,23.0,11.0,2.0,229.0,115.0,26.0,2487.0,30.0,12.0,640.0,38.0,3.0,483.0,18.5,2.3333333333333335,87.5,0.0,0.0,0.0,25.75,7.5,206.63636363636363,42.0,3.0,1.3333333333333333,16.0,19.0,11.0,411.0,4.2
2019,moreno,30,28.8,476,228,678.0,552.0,514.0,0.0,162.0,11.0,195.0,36.0,9.0,9.0,229.0,342.0,40.0,7733.0,89.0,37.0,2074.0,103.0,8.0,1744.0,0.0,0.0,521.3333333333334,0.0,0.0,0.0,69.0,12.75,584.4545454545455,0.0,43.25,10.5,254.14285714285714,81.0,37.0,1845.0,4.6
2019,olinda,140,29.457142857142856,5693,2434,4522.0,3577.0,3225.0,30.0,1147.0,100.0,1303.0,185.0,194.0,97.0,2864.0,2341.0,220.0,47054.0,639.0,161.0,10685.0,846.0,55.0,11942.0,251.0,18.0,1892.4,0.0,0.0,0.0,261.0,37.25,2075.6363636363635,588.0,409.5,88.75,1994.642857142857,477.0,158.0,7821.0,4.8
2019,ouricuri,18,36.388888888888886,71,209,901.0,660.0,650.0,76.0,253.0,24.0,248.0,57.0,13.0,7.0,237.0,469.0,62.0,10412.0,97.0,51.0,2020.0,144.0,6.0,2588.0,32.0,2.5,417.1111111111111,0.0,0.0,72.75,108.0,29.0,843.8181818181819,301.0,28.0,4.5,120.92857142857143,84.0,51.0,1783.0,4.466666666666666
2019,palmares,30,29.466666666666665,154,214,1074.0,914.0,756.0,24.0,207.0,17.0,206.0,63.0,52.0,39.0,788.0,385.0,67.0,8833.0,116.0,63.0,2397.0,179.0,14.0,2768.0,0.0,0.0,605.0,0.0,0.0,0.0,73.75,31.75,634.4545454545455,0.0,62.25,13.5,306.6,67.0,62.0,1609.0,5.1
2019,panelas,12,29.166666666666668,140,38,540.0,425.0,304.0,0.0,95.0,5.0,101.0,37.0,20.0,33.0,458.0,188.0,37.0,3621.0,59.0,34.0,1171.0,41.0,2.0,1269.0,0.0,0.0,423.0,0.0,0.0,0.0,56.75,25.5,390.54545454545456,0.0,8.75,1.75,45.09090909090909,39.0,34.0,713.0,7.6
2019,paranatama,3,27.0,44,40,226.0,163.0,117.0,0.0,61.0,1.0,57.0,23.0,5.0,1.0,91.0,116.0,24.0,2317.0,19.0,18.0,458.0,20.0,1.0,506.0,0.0,0.0,168.66666666666666,0.0,0.0,0.0,34.25,10.5,252.27272727272728,0.0,0.0,0.0,0.0,14.0,17.0,367.0,5.2
2019,parnamirim,5,44.0,34,61,270.0,252.0,268.0,0.0,94.0,6.0,62.0,24.0,22.0,4.0,350.0,149.0,26.0,3146.0,52.0,17.0,843.0,40.0,3.0,921.0,19.0,2.0,184.57142857142858,0.0,0.0,0.0,44.5,11.5,311.0,131.0,4.666666666666667,1.0,28.142857142857142,30.0,17.0,493.0,4.8
2019,passira,10,34.8,96,82,433.0,328.0,263.0,0.0,87.0,5.0,78.0,18.0,19.0,10.0,422.0,161.0,18.0,3750.0,53.0,21.0,1055.0,49.0,3.0,1095.0,6.0,1.0,161.0,0.0,0.0,0.0,46.75,10.25,374.8181818181818,71.0,8.0,2.0,69.85714285714286,36.0,16.0,633.0,5.1
2019,paudalho,27,34.370370370370374,405,269,812.0,580.0,528.0,0.0,203.0,14.0,227.0,39.0,21.0,10.0,353.0,412.0,44.0,8195.0,113.0,40.0,2026.0,113.0,7.0,1920.0,39.0,3.0,344.0,0.0,0.0,0.0,91.75,15.0,691.8181818181819,0.0,37.75,10.0,176.91666666666666,92.0,40.0,1673.0,4.5
2019,paulista,85,27.811764705882354,3229,2203,3784.0,3287.0,2979.0,0.0,796.0,77.0,1036.0,156.0,144.0,74.0,2383.0,1735.0,171.0,35763.0,487.0,146.0,8521.0,561.0,39.0,10366.0,115.0,7.5,1023.5384615384615,0.0,0.0,0.0,202.75,31.5,1517.8181818181818,316.0,330.25,77.5,1760.5714285714287,364.0,144.0,6138.0,4.833333333333333
2019,pedra,8,46.875,31,99,259.0,226.0,184.0,0.0,82.0,8.0,80.0,22.0,12.0,20.0,224.0,158.0,24.0,3162.0,39.0,20.0,765.0,39.0,2.0,669.0,17.0,1.5,165.0,0.0,0.0,0.0,36.25,14.5,266.09090909090907,0.0,8.333333333333334,3.0,49.857142857142854,27.0,20.0,541.0,4.75
2019,pesqueira,21,36.857142857142854,255,202,858.0,653.0,735.0,0.0,334.0,29.0,306.0,89.0,83.0,56.0,1345.0,555.0,91.0,9674.0,177.0,89.0,3194.0,183.0,11.0,2632.0,72.66666666666667,25.333333333333332,383.92857142857144,0.0,0.0,358.0,113.75,37.5,656.5454545454545,386.0,45.5,9.25,181.78571428571428,106.0,89.0,1849.0,5.3
2019,petrolina,95,30.821052631578947,1804,2173,5831.0,4737.0,4413.0,128.0,1241.0,91.0,1133.0,145.0,640.0,171.0,10117.0,2281.0,184.0,59294.0,1098.0,232.0,22004.0,1034.0,58.0,15789.0,300.0,17.0,2008.1538461538462,0.0,0.0,169.4,378.25,57.0,4105.818181818182,680.0,364.5,74.25,1783.5714285714287,488.0,152.0,11887.0,5.766666666666667
2019,pombos,17,34.88235294117647,207,91,201.0,206.0,175.0,0.0,96.0,4.0,75.0,31.0,16.0,36.0,436.0,168.0,33.0,3732.0,61.0,39.0,1360.0,21.0,1.0,582.0,0.0,0.0,194.0,0.0,0.0,0.0,43.25,20.5,355.8181818181818,0.0,14.75,9.333333333333334,168.28571428571428,45.0,39.0,924.0,5.0
2019,primavera,5,30.0,50,27,131.0,98.0,68.0,0.0,39.0,3.0,53.0,16.0,5.0,2.0,138.0,88.0,16.0,1825.0,23.0,17.0,505.0,15.0,1.0,297.0,0.0,0.0,99.0,0.0,0.0,0.0,21.25,6.75,173.72727272727272,0.0,8.5,2.5,52.375,19.0,16.0,367.0,4.5
2019,quixaba,1,66.0,2,10,218.0,138.0,149.0,0.0,59.0,4.0,40.0,8.0,3.0,1.0,43.0,97.0,9.0,2150.0,15.0,8.0,295.0,29.0,2.0,505.0,16.0,1.0,131.14285714285714,0.0,0.0,0.0,24.75,5.0,184.72727272727272,0.0,0.0,0.0,0.0,12.0,8.0,252.0,6.2
2019,recife,467,29.160599571734476,28829,11018,21972.0,19049.0,16995.0,302.0,4110.0,308.0,4931.0,645.0,1322.0,489.0,18817.0,8596.0,760.0,182258.0,3011.0,708.0,51589.0,3541.0,201.0,62097.0,510.3333333333333,34.333333333333336,5819.8,79.0,2.0,412.625,904.75,127.5,7492.181818181818,3779.0,1818.25,367.25,8195.466666666667,1938.0,642.0,32772.0,5.3999999999999995
2019,riacho das almas,10,37.3,178,80,220.0,166.0,113.0,31.0,87.0,9.0,79.0,28.0,19.0,10.0,237.0,164.0,28.0,3185.0,46.0,27.0,824.0,21.0,1.0,530.0,0.0,0.0,132.5,0.0,0.0,0.0,38.0,14.5,297.6363636363636,0.0,15.75,4.0,66.81818181818181,29.0,27.0,587.0,4.7
2019,rio formoso,16,31.5,92,48,302.0,296.0,207.0,18.0,75.0,4.0,78.0,19.0,23.0,18.0,503.0,149.0,20.0,3729.0,52.0,20.0,1148.0,42.0,3.0,823.0,0.0,0.0,205.75,0.0,0.0,0.0,42.5,12.75,401.27272727272725,0.0,9.0,2.0,42.09090909090909,29.0,18.0,645.0,5.1
2019,salgueiro,10,33.0,141,379,1089.0,893.0,866.0,74.0,205.0,19.0,226.0,36.0,50.0,14.0,670.0,414.0,43.0,10264.0,145.0,31.0,2825.0,244.0,15.0,3211.0,41.0,7.0,415.7857142857143,0.0,0.0,72.25,77.25,11.0,671.0909090909091,289.0,42.0,8.25,200.57142857142858,105.0,29.0,2155.0,4.733333333333333
2019,santa cruz,1,62.0,9,36,163.0,126.0,137.0,0.0,51.0,4.0,62.0,11.0,16.0,6.0,199.0,112.0,12.0,1973.0,39.0,10.0,519.0,18.0,1.0,426.0,0.0,0.0,142.0,0.0,0.0,0.0,38.0,7.75,226.54545454545453,0.0,0.0,0.0,0.0,23.0,10.0,320.0,5.3
2019,santa cruz da baixa verde,4,31.75,15,33,217.0,104.0,90.0,11.0,40.0,4.0,36.0,8.0,11.0,7.0,190.0,76.0,9.0,1692.0,25.0,9.0,493.0,23.0,2.0,422.0,14.0,1.0,82.375,0.0,0.0,0.0,20.0,5.5,162.54545454545453,0.0,2.6666666666666665,1.0,22.857142857142858,14.0,7.0,303.0,5.5
2019,santa cruz do capibaribe,31,29.612903225806452,1500,316,1576.0,1361.0,1225.0,31.0,302.0,30.0,340.0,38.0,114.0,26.0,1425.0,612.0,42.0,14908.0,236.0,34.0,4352.0,229.0,14.0,4193.0,53.0,4.0,563.0,0.0,0.0,0.0,116.0,11.75,1038.909090909091,0.0,100.0,17.5,537.2142857142857,128.0,27.0,2927.0,5.0
2019,santa filomena,1,40.0,8,30,229.0,161.0,166.0,0.0,59.0,4.0,49.0,15.0,11.0,7.0,142.0,108.0,17.0,2077.0,24.0,14.0,421.0,27.0,2.0,615.0,0.0,0.0,153.75,0.0,0.0,0.0,33.0,10.0,227.0909090909091,59.0,0.0,0.0,0.0,13.0,14.0,279.0,5.4
2019,santa maria da boa vista,15,32.8,90,149,638.0,476.0,394.0,11.0,254.0,24.0,148.0,46.0,36.0,10.0,367.0,362.0,52.0,7602.0,97.0,50.0,1702.0,112.0,5.0,1682.0,57.0,4.0,284.3333333333333,0.0,0.0,56.0,95.0,26.75,670.5454545454545,163.0,18.75,4.25,80.27272727272727,62.0,48.0,1335.0,4.3999999999999995
2019,santa terezinha,1,18.0,23,38,200.0,123.0,77.0,0.0,49.0,4.0,50.0,10.0,6.0,5.0,99.0,86.0,10.0,1667.0,22.0,9.0,404.0,17.0,1.0,400.0,0.0,0.0,133.33333333333334,0.0,0.0,0.0,22.0,5.25,169.9090909090909,0.0,9.25,1.75,18.363636363636363,16.0,9.0,305.0,5.1
2019,serra talhada,28,33.357142857142854,176,573,1326.0,885.0,952.0,0.0,290.0,26.0,285.0,74.0,101.0,16.0,1152.0,545.0,83.0,12889.0,204.0,78.0,3823.0,217.0,13.0,3163.0,46.5,3.0,580.375,0.0,0.0,125.5,129.25,38.5,1042.0,0.0,48.5,8.25,251.35714285714286,110.0,77.0,2671.0,5.3999999999999995
2019,surubim,13,29.0,451,335,788.0,767.0,633.0,0.0,191.0,15.0,215.0,44.0,77.0,10.0,684.0,396.0,46.0,9055.0,150.0,43.0,2171.0,128.0,8.0,2259.0,27.0,1.0,301.375,0.0,0.0,0.0,83.75,19.25,610.1818181818181,71.0,55.5,8.0,311.57142857142856,75.0,41.0,1487.0,5.3
2019,tabira,10,38.8,30,104,397.0,311.0,249.0,0.0,88.0,8.0,84.0,18.0,26.0,15.0,435.0,167.0,20.0,3997.0,55.0,19.0,1221.0,57.0,3.0,978.0,35.0,2.0,197.875,0.0,0.0,0.0,42.0,12.75,377.8181818181818,21.0,9.75,1.75,41.54545454545455,35.0,19.0,786.0,5.833333333333333
2019,tacaratu,4,38.75,19,59,513.0,344.0,231.0,34.0,142.0,15.0,103.0,25.0,48.0,13.0,387.0,239.0,27.0,3677.0,93.0,27.0,1043.0,92.0,8.0,1129.0,31.0,7.25,142.9375,0.0,0.0,0.0,48.5,9.75,288.09090909090907,7.0,8.75,2.0,35.72727272727273,46.0,23.0,656.0,5.55
2019,taquaritinga do norte,8,37.875,377,95,272.0,245.0,212.0,0.0,81.0,12.0,99.0,12.0,27.0,7.0,457.0,169.0,14.0,3621.0,62.0,13.0,1124.0,31.0,2.0,810.0,7.0,1.0,115.25,0.0,0.0,0.0,42.0,6.0,341.27272727272725,81.0,19.5,4.5,79.9090909090909,37.0,12.0,667.0,5.366666666666667
2019,terezinha,1,26.0,11,38,80.0,46.0,73.0,0.0,30.0,2.0,32.0,14.0,5.0,1.0,96.0,60.0,15.0,1181.0,11.0,15.0,265.0,11.0,1.0,199.0,8.0,1.0,76.5,0.0,0.0,0.0,16.25,7.5,133.9,0.0,0.0,0.0,0.0,6.0,14.0,169.0,5.233333333333333
2019,terra nova,4,33.25,9,38,137.0,146.0,125.0,0.0,30.0,3.0,23.0,6.0,6.0,1.0,87.0,53.0,7.0,1250.0,18.0,5.0,345.0,18.0,1.0,475.0,0.0,0.0,118.75,0.0,0.0,0.0,17.75,3.5,145.0,67.0,0.0,0.0,0.0,12.0,4.0,258.0,5.3
2019,toritama,24,28.458333333333332,308,141,596.0,458.0,426.0,0.0,135.0,10.0,167.0,18.0,38.0,16.0,660.0,288.0,22.0,6919.0,99.0,18.0,2081.0,73.0,5.0,1480.0,0.0,0.0,447.6666666666667,0.0,0.0,0.0,66.0,8.5,614.6363636363636,0.0,35.25,7.0,169.71428571428572,64.0,18.0,1421.0,4.3
2019,trindade,5,33.4,40,117,366.0,307.0,344.0,43.0,109.0,8.0,138.0,28.0,22.0,23.0,401.0,227.0,30.0,5465.0,74.0,25.0,1524.0,56.0,3.0,1090.0,20.0,1.5,207.8,0.0,0.0,0.0,55.5,16.75,469.09090909090907,30.0,18.75,3.5,76.45454545454545,53.0,25.0,1123.0,5.3
2019,tupanatinga,2,52.0,3,58,241.0,218.0,192.0,0.0,90.0,4.0,86.0,30.0,15.0,26.0,301.0,174.0,31.0,3892.0,38.0,28.0,865.0,28.0,1.0,752.0,3.5,1.0,62.46153846153846,0.0,0.0,0.0,50.0,20.5,420.8181818181818,101.0,3.3333333333333335,1.0,9.714285714285714,24.0,28.0,564.0,4.7
2019,tuparetama,1,24.0,11,33,129.0,109.0,98.0,0.0,42.0,5.0,33.0,5.0,11.0,3.0,153.0,74.0,6.0,1428.0,21.0,5.0,384.0,29.0,3.0,401.0,15.0,1.0,75.375,0.0,0.0,0.0,21.5,4.25,115.0,65.0,0.0,0.0,0.0,11.0,5.0,231.0,6.1000000000000005
2019,venturosa,9,34.888888888888886,28,91,229.0,220.0,185.0,0.0,80.0,8.0,61.0,22.0,11.0,19.0,280.0,138.0,24.0,2706.0,35.0,21.0,754.0,31.0,2.0,674.0,8.5,1.0,105.22222222222223,0.0,0.0,0.0,35.25,15.0,255.9090909090909,40.0,5.75,1.75,33.81818181818182,25.0,20.0,474.0,5.566666666666666
2019,verdejante,2,35.0,13,26,102.0,70.0,48.0,0.0,41.0,5.0,39.0,10.0,10.0,5.0,187.0,77.0,10.0,1371.0,24.0,10.0,464.0,15.0,1.0,298.0,0.0,0.0,74.5,0.0,0.0,0.0,24.25,6.75,160.0,78.0,2.6666666666666665,1.0,10.714285714285714,15.0,10.0,277.0,4.3
2021,abreu e lima,33,26.0,628,386,1180.0,1178.0,823.0,0.0,252.0,21.0,261.0,56.0,15.0,13.0,266.0,487.0,65.0,12064.0,107.0,55.0,2176.0,203.0,13.0,3201.0,157.0,9.0,817.75,0.0,0.0,0.0,67.66666666666667,31.5,955.0,20.0,67.25,18.25,369.2142857142857,96.0,55.0,1910.0,4.566666666666666
2021,afogados da ingazeira,2,25.0,16,402,705.0,507.0,402.0,0.0,130.0,11.0,111.0,27.0,19.0,7.0,328.0,235.0,28.0,5527.0,63.0,25.0,1305.0,125.0,5.0,1675.0,0.0,0.0,440.0,0.0,0.0,105.0,67.5,16.0,549.8181818181819,61.0,13.666666666666666,2.0,63.38461538461539,45.0,25.0,977.0,5.6
2021,agrestina,6,35.666666666666664,204,116,269.0,289.0,245.0,0.0,86.0,8.0,82.0,21.0,24.0,19.0,351.0,164.0,21.0,3256.0,63.0,21.0,971.0,35.0,1.0,803.0,0.0,0.0,267.6666666666667,0.0,0.0,0.0,45.5,13.25,316.45454545454544,0.0,14.5,3.75,67.81818181818181,39.0,20.0,620.0,4.9
2021,altinho,7,25.714285714285715,84,66,295.0,253.0,277.0,0.0,71.0,8.0,69.0,24.0,11.0,5.0,205.0,124.0,25.0,2425.0,31.0,24.0,655.0,40.0,2.0,825.0,9.0,1.0,164.0,0.0,0.0,0.0,22.75,11.0,179.72727272727272,0.0,19.75,4.0,85.81818181818181,21.0,24.0,450.0,4.333333333333333
2021,amaraji,8,38.5,43,50,218.0,207.0,201.0,0.0,56.0,4.0,91.0,25.0,18.0,2.0,262.0,145.0,26.0,3144.0,47.0,25.0,826.0,28.0,2.0,626.0,0.0,0.0,208.66666666666666,0.0,0.0,0.0,36.25,11.25,269.45454545454544,0.0,20.666666666666668,3.3333333333333335,100.6,32.0,24.0,564.0,4.6
2021,angelim,6,30.5,19,36,96.0,122.0,94.0,0.0,43.0,2.0,40.0,12.0,3.0,9.0,69.0,82.0,12.0,1545.0,13.0,12.0,284.0,18.0,1.0,312.0,0.0,0.0,104.0,0.0,0.0,0.0,24.0,8.75,166.27272727272728,0.0,0.0,0.0,0.0,10.0,12.0,215.0,5.9
2021,araripina,25,33.08,182,423,947.0,998.0,1100.0,0.0,291.0,25.0,323.0,56.0,42.0,31.0,718.0,584.0,65.0,13282.0,148.0,51.0,2960.0,225.0,14.0,3436.0,58.0,4.0,620.2222222222222,0.0,0.0,0.0,122.25,30.25,1062.6363636363637,391.0,46.5,8.5,171.92857142857142,112.0,51.0,2242.0,4.9
2021,arcoverde,11,38.54545454545455,283,582,1060.0,1154.0,878.0,0.0,217.0,14.0,267.0,35.0,26.0,12.0,764.0,467.0,43.0,10865.0,101.0,33.0,2475.0,177.0,10.0,3131.0,64.5,4.5,654.7777777777778,0.0,0.0,0.0,86.33333333333333,12.0,595.7272727272727,39.0,53.75,9.25,287.5,79.0,33.0,1711.0,5.1
2021,barra de guabiraba,5,27.2,34,27,110.0,98.0,90.0,0.0,28.0,1.0,43.0,9.0,4.0,2.0,74.0,71.0,10.0,1580.0,20.0,8.0,376.0,17.0,1.0,315.0,0.0,0.0,78.75,0.0,0.0,0.0,18.75,3.75,162.0909090909091,17.0,8.0,2.5,28.833333333333332,16.0,8.0,302.0,7.1
2021,barreiros,18,34.388888888888886,70,122,644.0,676.0,542.0,0.0,157.0,17.0,147.0,38.0,16.0,10.0,216.0,281.0,40.0,7072.0,66.0,38.0,1401.0,154.0,8.0,2025.0,0.0,0.0,401.25,0.0,0.0,77.25,55.75,17.0,583.1818181818181,163.0,38.75,8.5,154.92857142857142,54.0,37.0,1185.0,4.9
2021,belo jardim,18,32.77777777777778,318,263,1128.0,1047.0,873.0,0.0,260.0,20.0,250.0,62.0,63.0,16.0,784.0,484.0,68.0,10779.0,170.0,62.0,2479.0,211.0,11.0,3060.0,45.0,4.0,449.25,0.0,0.0,106.66666666666667,108.5,27.0,766.0909090909091,12.0,55.0,11.0,284.07142857142856,113.0,58.0,1695.0,4.233333333333333
2021,bezerros,25,31.48,243,221,767.0,778.0,638.0,0.0,167.0,14.0,182.0,40.0,51.0,20.0,639.0,323.0,44.0,7484.0,130.0,39.0,1829.0,128.0,7.0,2229.0,40.0,2.0,377.75,0.0,0.0,0.0,71.5,17.5,557.0909090909091,46.0,44.0,10.0,170.85714285714286,89.0,38.0,1190.0,5.533333333333334
2021,bom conselho,9,31.333333333333332,33,151,532.0,439.0,398.0,0.0,148.0,10.0,158.0,36.0,21.0,5.0,271.0,296.0,41.0,7012.0,68.0,31.0,1260.0,75.0,3.0,1386.0,7.5,1.0,205.33333333333334,0.0,0.0,0.0,75.5,16.75,613.3636363636364,17.0,17.75,3.25,96.63636363636364,49.0,31.0,989.0,5.566666666666666
2021,bom jardim,13,34.53846153846154,69,134,397.0,396.0,329.0,0.0,113.0,13.0,115.0,24.0,35.0,14.0,505.0,225.0,26.0,4496.0,73.0,24.0,1273.0,46.0,4.0,1122.0,0.0,0.0,372.0,0.0,0.0,0.0,69.5,16.75,488.1818181818182,0.0,7.75,2.0,33.75,42.0,24.0,768.0,5.3
2021,bonito,15,36.53333333333333,100,87,768.0,593.0,477.0,0.0,155.0,11.0,116.0,32.0,25.0,6.0,328.0,248.0,34.0,5517.0,75.0,31.0,1340.0,77.0,4.0,1838.0,0.0,0.0,557.6666666666666,0.0,0.0,0.0,72.0,15.75,417.35714285714283,0.0,15.5,3.75,107.18181818181819,52.0,29.0,1012.0,5.9
2021,brejo da madre de deus,14,32.714285714285715,145,176,350.0,299.0,243.0,0.0,180.0,8.0,206.0,51.0,59.0,42.0,807.0,359.0,53.0,6877.0,136.0,46.0,1917.0,39.0,1.0,892.0,0.0,0.0,297.3333333333333,0.0,0.0,0.0,108.5,32.0,672.5454545454545,0.0,24.0,4.5,126.9090909090909,83.0,45.0,1110.0,4.3
2021,buenos aires,1,47.0,15,59,154.0,157.0,137.0,0.0,40.0,3.0,40.0,15.0,9.0,10.0,219.0,78.0,16.0,1971.0,27.0,11.0,563.0,19.0,1.0,448.0,9.0,1.0,94.42857142857143,0.0,0.0,0.0,23.0,8.5,201.72727272727272,0.0,2.3333333333333335,1.0,14.571428571428571,19.0,10.0,344.0,4.95
2021,cabo de santo agostinho,164,29.371951219512194,1361,1012,3256.0,3068.0,2395.0,0.0,661.0,48.0,746.0,102.0,89.0,36.0,1197.0,1373.0,115.0,31261.0,344.0,92.0,5722.0,428.0,22.0,8791.0,20.5,1.5,771.25,0.0,0.0,0.0,319.5,45.25,2572.0,72.0,114.75,23.25,587.6428571428571,261.0,91.0,4525.0,5.333333333333333
2021,cachoeirinha,3,42.666666666666664,75,70,277.0,205.0,181.0,0.0,56.0,6.0,71.0,10.0,12.0,3.0,177.0,122.0,11.0,2735.0,38.0,10.0,678.0,36.0,2.0,663.0,24.0,1.0,178.71428571428572,0.0,0.0,0.0,28.0,5.0,198.0909090909091,0.0,10.0,2.0,58.72727272727273,26.0,10.0,501.0,5.633333333333333
2021,camaragibe,55,29.236363636363638,1419,717,2325.0,2422.0,1933.0,0.0,502.0,37.0,502.0,64.0,66.0,31.0,904.0,943.0,77.0,21385.0,234.0,58.0,4168.0,403.0,22.0,6778.0,148.5,9.0,1338.2,0.0,0.0,0.0,92.75,15.25,889.0,98.0,147.75,27.5,655.0,175.0,57.0,3264.0,5.133333333333334
2021,camutanga,1,34.0,29,40,135.0,106.0,103.0,0.0,13.0,1.0,41.0,11.0,9.0,4.0,130.0,54.0,12.0,1286.0,24.0,11.0,414.0,14.0,1.0,344.0,0.0,0.0,114.66666666666667,0.0,0.0,0.0,12.0,4.5,104.27272727272727,0.0,10.333333333333334,3.0,79.0,15.0,11.0,284.0,4.4
2021,canhotinho,5,40.6,38,84,257.0,214.0,186.0,0.0,92.0,6.0,91.0,27.0,35.0,17.0,376.0,177.0,27.0,3331.0,63.0,23.0,937.0,30.0,2.0,657.0,0.0,0.0,219.0,0.0,0.0,0.0,57.75,16.5,358.8181818181818,0.0,7.75,1.75,35.666666666666664,39.0,23.0,561.0,5.5
2021,capoeiras,4,35.5,44,59,181.0,170.0,143.0,0.0,68.0,5.0,67.0,20.0,7.0,4.0,97.0,132.0,20.0,2523.0,31.0,19.0,548.0,22.0,1.0,494.0,0.0,0.0,164.66666666666666,0.0,0.0,0.0,39.5,11.25,274.09090909090907,0.0,3.6666666666666665,1.0,9.333333333333334,25.0,19.0,451.0,5.2
2021,carpina,16,31.0,524,397,1054.0,999.0,947.0,0.0,287.0,26.0,353.0,50.0,85.0,45.0,1141.0,574.0,56.0,10301.0,205.0,47.0,3010.0,215.0,13.0,3038.0,29.0,3.0,430.8888888888889,0.0,0.0,0.0,90.75,13.5,703.3636363636364,38.0,114.5,26.5,338.14285714285717,128.0,45.0,1869.0,5.133333333333333
2021,caruaru,120,30.433333333333334,2396,2115,4214.0,3864.0,3239.0,0.0,1069.0,79.0,1159.0,181.0,292.0,81.0,4864.0,2108.0,198.0,49990.0,635.0,165.0,12204.0,714.0,38.0,11766.0,134.0,8.0,1606.4285714285713,0.0,0.0,434.0,411.75,63.5,3826.6363636363635,449.0,305.5,60.25,1345.8666666666666,389.0,162.0,7340.0,5.166666666666667
2021,casinhas,5,42.2,22,43,199.0,147.0,95.0,0.0,49.0,4.0,39.0,16.0,18.0,14.0,297.0,88.0,16.0,1770.0,38.0,15.0,622.0,25.0,1.0,441.0,0.0,0.0,147.0,0.0,0.0,0.0,31.5,12.25,217.45454545454547,0.0,0.0,0.0,0.0,20.0,15.0,325.0,4.6
2021,catende,6,29.833333333333332,45,82,420.0,354.0,342.0,27.0,137.0,14.0,117.0,28.0,23.0,5.0,198.0,241.0,31.0,4949.0,73.0,28.0,930.0,70.0,5.0,1143.0,25.0,2.0,189.75,0.0,0.0,0.0,56.5,13.0,389.54545454545456,0.0,21.0,5.0,110.81818181818181,50.0,27.0,732.0,4.6
